timestamp,protocol,src_ip,src_port,dst_ip,dst_port,length
2025-11-07 21:38:30,TCP,,49196,,443,1494
2025-11-07 21:38:30,TCP,,49196,,443,1494
2025-11-07 21:38:30,TCP,,49196,,443,1384
2025-11-07 21:38:30,UDP,,137,,54860,199
2025-11-07 21:38:30,UDP,,137,,137,92
2025-11-07 21:38:30,TCP,,443,,49196,169
2025-11-07 21:38:30,TCP,,443,,49196,128
2025-11-07 21:38:30,TCP,,443,,49196,66
2025-11-07 21:38:30,TCP,,443,,49196,66
2025-11-07 21:38:30,TCP,,443,,49196,97
2025-11-07 21:38:30,TCP,,443,,49196,66
2025-11-07 21:38:30,TCP,,49196,,443,66
2025-11-07 21:38:30,TCP,,49196,,443,66
2025-11-07 21:38:30,TCP,,49196,,443,66
2025-11-07 21:38:30,TCP,,49196,,443,66
2025-11-07 21:38:30,TCP,,49196,,443,97
2025-11-07 21:38:30,TCP,,443,,49196,347
2025-11-07 21:38:30,TCP,,443,,49196,66
2025-11-07 21:38:30,TCP,,49196,,443,66
2025-11-07 21:38:30,TCP,,443,,49196,66
2025-11-07 21:38:30,TCP,,443,,49196,66
2025-11-07 21:38:30,TCP,,443,,49196,66
2025-11-07 21:38:31,IPv6,,0,,0,74
2025-11-07 21:38:31,IPv6,,0,,0,86
2025-11-07 21:38:32,TCP,,49196,,443,66
2025-11-07 21:38:32,TCP,,49197,,443,78
2025-11-07 21:38:32,TCP,,443,,49196,66
2025-11-07 21:38:32,TCP,,49196,,443,66
2025-11-07 21:38:32,TCP,,443,,49197,74
2025-11-07 21:38:32,TCP,,49197,,443,66
2025-11-07 21:38:32,TCP,,49197,,443,1494
2025-11-07 21:38:32,TCP,,49197,,443,571
2025-11-07 21:38:32,IPv6,,0,,0,74
2025-11-07 21:38:32,TCP,,443,,49197,66
2025-11-07 21:38:32,TCP,,443,,49197,165
2025-11-07 21:38:32,TCP,,49197,,443,66
2025-11-07 21:38:32,TCP,,49197,,443,845
2025-11-07 21:38:32,IPv6,,0,,0,86
2025-11-07 21:38:32,TCP,,443,,49197,1514
2025-11-07 21:38:32,TCP,,443,,49197,1514
2025-11-07 21:38:32,TCP,,443,,49197,1514
2025-11-07 21:38:32,TCP,,443,,49197,1514
2025-11-07 21:38:32,TCP,,443,,49197,639
2025-11-07 21:38:32,TCP,,49197,,443,66
2025-11-07 21:38:32,TCP,,49197,,443,66
2025-11-07 21:38:32,TCP,,49197,,443,140
2025-11-07 21:38:32,TCP,,49197,,443,158
2025-11-07 21:38:32,TCP,,49197,,443,560
2025-11-07 21:38:32,TCP,,49197,,443,1494
2025-11-07 21:38:32,TCP,,49197,,443,1494
2025-11-07 21:38:32,TCP,,49197,,443,1494
2025-11-07 21:38:32,TCP,,49197,,443,1494
2025-11-07 21:38:32,TCP,,49197,,443,600
2025-11-07 21:38:32,TCP,,443,,49197,169
2025-11-07 21:38:32,TCP,,443,,49197,128
2025-11-07 21:38:32,TCP,,443,,49197,66
2025-11-07 21:38:32,TCP,,443,,49197,66
2025-11-07 21:38:32,TCP,,443,,49197,97
2025-11-07 21:38:32,TCP,,443,,49197,66
2025-11-07 21:38:32,TCP,,49197,,443,66
2025-11-07 21:38:32,TCP,,49197,,443,66
2025-11-07 21:38:32,TCP,,49197,,443,66
2025-11-07 21:38:32,TCP,,49197,,443,66
2025-11-07 21:38:32,TCP,,49197,,443,97
2025-11-07 21:38:32,TCP,,443,,49197,66
2025-11-07 21:38:32,TCP,,443,,49197,66
2025-11-07 21:38:32,TCP,,443,,49197,66
2025-11-07 21:38:32,TCP,,443,,49197,66
2025-11-07 21:38:32,TCP,,443,,49197,66
2025-11-07 21:38:32,TCP,,443,,49197,347
2025-11-07 21:38:32,TCP,,49197,,443,66
2025-11-07 21:38:33,IPv6,,0,,0,74
2025-11-07 21:38:33,IPv6,,0,,0,86
2025-11-07 21:38:33,IPv6,,0,,0,91
2025-11-07 21:38:33,IPv6,,0,,0,91
2025-11-07 21:38:33,IPv6,,0,,0,91
2025-11-07 21:38:33,IPv6,,0,,0,123
2025-11-07 21:38:33,IPv6,,0,,0,147
2025-11-07 21:38:33,IPv6,,0,,0,152
2025-11-07 21:38:33,IPv6,,0,,0,98
2025-11-07 21:38:33,IPv6,,0,,0,94
2025-11-07 21:38:33,IPv6,,0,,0,86
2025-11-07 21:38:33,IPv6,,0,,0,1434
2025-11-07 21:38:33,IPv6,,0,,0,762
2025-11-07 21:38:33,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,78
2025-11-07 21:38:34,IPv6,,0,,0,98
2025-11-07 21:38:34,IPv6,,0,,0,98
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,113
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,150
2025-11-07 21:38:34,IPv6,,0,,0,178
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,614
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,117
2025-11-07 21:38:34,IPv6,,0,,0,734
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,1320
2025-11-07 21:38:34,IPv6,,0,,0,117
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,117
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,98
2025-11-07 21:38:34,IPv6,,0,,0,709
2025-11-07 21:38:34,IPv6,,0,,0,250
2025-11-07 21:38:34,IPv6,,0,,0,117
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,94
2025-11-07 21:38:34,IPv6,,0,,0,94
2025-11-07 21:38:34,IPv6,,0,,0,94
2025-11-07 21:38:34,IPv6,,0,,0,167
2025-11-07 21:38:34,IPv6,,0,,0,150
2025-11-07 21:38:34,IPv6,,0,,0,126
2025-11-07 21:38:34,IPv6,,0,,0,98
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,78
2025-11-07 21:38:34,IPv6,,0,,0,94
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,689
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,119
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,150
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,447
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,74
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,1434
2025-11-07 21:38:34,IPv6,,0,,0,162
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,118
2025-11-07 21:38:34,IPv6,,0,,0,235
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,939
2025-11-07 21:38:34,IPv6,,0,,0,939
2025-11-07 21:38:34,IPv6,,0,,0,229
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,416
2025-11-07 21:38:34,IPv6,,0,,0,113
2025-11-07 21:38:34,IPv6,,0,,0,416
2025-11-07 21:38:34,IPv6,,0,,0,113
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:34,IPv6,,0,,0,86
2025-11-07 21:38:35,TCP,,49197,,443,184
2025-11-07 21:38:35,TCP,,49197,,443,1494
2025-11-07 21:38:35,TCP,,49197,,443,1494
2025-11-07 21:38:35,TCP,,49197,,443,1384
2025-11-07 21:38:35,TCP,,443,,49197,66
2025-11-07 21:38:35,TCP,,443,,49197,66
2025-11-07 21:38:35,TCP,,65455,,8009,176
2025-11-07 21:38:35,TCP,,8009,,65455,176
2025-11-07 21:38:35,TCP,,65455,,8009,66
2025-11-07 21:38:35,TCP,,443,,49197,164
2025-11-07 21:38:35,TCP,,49197,,443,66
2025-11-07 21:38:35,TCP,,443,,64770,93
2025-11-07 21:38:35,TCP,,64770,,443,66
2025-11-07 21:38:35,TCP,,64770,,443,97
2025-11-07 21:38:35,TCP,,443,,64770,66
2025-11-07 21:38:35,IPv6,,0,,0,74
2025-11-07 21:38:35,IPv6,,0,,0,74
2025-11-07 21:38:36,IPv6,,0,,0,86
2025-11-07 21:38:36,IPv6,,0,,0,86
2025-11-07 21:38:36,IPv6,,0,,0,66
2025-11-07 21:38:37,IPv6,,0,,0,74
2025-11-07 21:38:37,IPv6,,0,,0,74
2025-11-07 21:38:37,IPv6,,0,,0,86
2025-11-07 21:38:37,IPv6,,0,,0,86
2025-11-07 21:38:37,TCP,,49197,,443,179
2025-11-07 21:38:37,TCP,,49197,,443,1494
2025-11-07 21:38:37,TCP,,49197,,443,1494
2025-11-07 21:38:37,TCP,,49197,,443,1494
2025-11-07 21:38:37,TCP,,49197,,443,1494
2025-11-07 21:38:37,TCP,,49197,,443,600
2025-11-07 21:38:37,TCP,,443,,49197,66
2025-11-07 21:38:37,TCP,,443,,49197,66
2025-11-07 21:38:37,TCP,,443,,49197,66
2025-11-07 21:38:37,TCP,,443,,49197,164
2025-11-07 21:38:37,TCP,,49197,,443,66
2025-11-07 21:38:37,TCP,,49197,,443,66
2025-11-07 21:38:37,TCP,,443,,49197,66
2025-11-07 21:38:37,TCP,,49197,,443,66
2025-11-07 21:38:37,IPv6,,0,,0,170
2025-11-07 21:38:37,UDP,,57621,,57621,86
2025-11-07 21:38:37,IPv6,,0,,0,188
2025-11-07 21:38:37,IPv6,,0,,0,84
2025-11-07 21:38:37,IPv6,,0,,0,97
2025-11-07 21:38:37,IPv6,,0,,0,86
2025-11-07 21:38:37,TCP,,443,,65105,384
2025-11-07 21:38:37,TCP,,65105,,443,66
2025-11-07 21:38:38,IPv6,,0,,0,74
2025-11-07 21:38:38,IPv6,,0,,0,74
2025-11-07 21:38:38,IPv6,,0,,0,86
2025-11-07 21:38:38,IPv6,,0,,0,86
2025-11-07 21:38:38,IPv6,,0,,0,74
2025-11-07 21:38:38,IPv6,,0,,0,86
2025-11-07 21:38:39,IPv6,,0,,0,74
2025-11-07 21:38:39,IPv6,,0,,0,74
2025-11-07 21:38:39,IPv6,,0,,0,86
2025-11-07 21:38:39,IPv6,,0,,0,86
2025-11-07 21:38:40,UDP,,5353,,5353,87
2025-11-07 21:38:40,IPv6,,0,,0,107
2025-11-07 21:38:40,TCP,,49200,,443,78
2025-11-07 21:38:40,TCP,,443,,49200,74
2025-11-07 21:38:40,TCP,,49200,,443,66
2025-11-07 21:38:40,TCP,,49200,,443,1494
2025-11-07 21:38:40,TCP,,49200,,443,571
2025-11-07 21:38:40,TCP,,65455,,8009,176
2025-11-07 21:38:40,UDP,,17500,,17500,249
2025-11-07 21:38:40,UDP,,17500,,17500,249
2025-11-07 21:38:40,TCP,,8009,,65455,176
2025-11-07 21:38:40,TCP,,443,,49200,66
2025-11-07 21:38:40,TCP,,443,,49200,165
2025-11-07 21:38:40,TCP,,49200,,443,66
2025-11-07 21:38:40,TCP,,65455,,8009,66
2025-11-07 21:38:40,TCP,,49200,,443,845
2025-11-07 21:38:40,TCP,,443,,49200,1514
2025-11-07 21:38:40,TCP,,443,,49200,1514
2025-11-07 21:38:40,TCP,,443,,49200,1514
2025-11-07 21:38:40,TCP,,443,,49200,1514
2025-11-07 21:38:40,TCP,,443,,49200,639
2025-11-07 21:38:40,TCP,,49200,,443,66
2025-11-07 21:38:40,TCP,,49200,,443,66
2025-11-07 21:38:40,TCP,,49200,,443,140
2025-11-07 21:38:40,TCP,,49200,,443,158
2025-11-07 21:38:40,TCP,,49200,,443,560
2025-11-07 21:38:40,TCP,,49200,,443,1494
2025-11-07 21:38:40,TCP,,49200,,443,1494
2025-11-07 21:38:40,TCP,,49200,,443,1494
2025-11-07 21:38:40,TCP,,49200,,443,1494
2025-11-07 21:38:40,TCP,,49200,,443,600
2025-11-07 21:38:40,IPv6,,0,,0,74
2025-11-07 21:38:40,IPv6,,0,,0,74
2025-11-07 21:38:40,TCP,,443,,49200,169
2025-11-07 21:38:40,TCP,,443,,49200,128
2025-11-07 21:38:40,TCP,,443,,49200,66
2025-11-07 21:38:40,TCP,,443,,49200,66
2025-11-07 21:38:40,TCP,,443,,49200,97
2025-11-07 21:38:40,TCP,,443,,49200,66
2025-11-07 21:38:40,TCP,,49200,,443,66
2025-11-07 21:38:40,TCP,,49200,,443,66
2025-11-07 21:38:40,TCP,,49200,,443,66
2025-11-07 21:38:40,TCP,,49200,,443,66
2025-11-07 21:38:40,TCP,,49200,,443,97
2025-11-07 21:38:40,IPv6,,0,,0,86
2025-11-07 21:38:40,IPv6,,0,,0,86
2025-11-07 21:38:40,TCP,,443,,49200,66
2025-11-07 21:38:40,TCP,,443,,49200,346
2025-11-07 21:38:40,TCP,,443,,49200,66
2025-11-07 21:38:40,TCP,,443,,49200,66
2025-11-07 21:38:40,TCP,,443,,49200,66
2025-11-07 21:38:40,TCP,,443,,49200,66
2025-11-07 21:38:40,TCP,,49200,,443,66
2025-11-07 21:38:40,UDP,,53703,,1900,167
2025-11-07 21:38:40,UDP,,52547,,53703,542
2025-11-07 21:38:40,TCP,,49201,,8008,78
2025-11-07 21:38:40,TCP,,8008,,49201,74
2025-11-07 21:38:40,TCP,,49201,,8008,66
2025-11-07 21:38:40,TCP,,49201,,8008,251
2025-11-07 21:38:40,TCP,,8008,,49201,66
2025-11-07 21:38:40,TCP,,8008,,49201,1260
2025-11-07 21:38:40,TCP,,49201,,8008,66
2025-11-07 21:38:40,TCP,,49201,,8008,66
2025-11-07 21:38:40,TCP,,49202,,8008,78
2025-11-07 21:38:40,TCP,,8008,,49202,74
2025-11-07 21:38:40,TCP,,8008,,49201,66
2025-11-07 21:38:40,TCP,,49202,,8008,66
2025-11-07 21:38:40,TCP,,49202,,8008,260
2025-11-07 21:38:40,TCP,,49201,,8008,66
2025-11-07 21:38:40,TCP,,8008,,49202,66
2025-11-07 21:38:40,TCP,,8008,,49202,110
2025-11-07 21:38:40,TCP,,49202,,8008,66
2025-11-07 21:38:40,TCP,,49202,,8008,66
2025-11-07 21:38:40,TCP,,8008,,49202,66
2025-11-07 21:38:40,TCP,,49202,,8008,66
2025-11-07 21:38:40,IPv6,,0,,0,103
2025-11-07 21:38:40,IPv6,,0,,0,97
2025-11-07 21:38:40,IPv6,,0,,0,107
2025-11-07 21:38:40,IPv6,,0,,0,86
2025-11-07 21:38:41,TCP,,443,,65105,283
2025-11-07 21:38:41,TCP,,65105,,443,66
2025-11-07 21:38:41,IPv6,,0,,0,74
2025-11-07 21:38:41,IPv6,,0,,0,74
2025-11-07 21:38:41,IPv6,,0,,0,86
2025-11-07 21:38:41,IPv6,,0,,0,86
2025-11-07 21:38:42,TCP,,49200,,443,66
2025-11-07 21:38:42,IPv6,,0,,0,86
2025-11-07 21:38:42,TCP,,443,,49200,66
2025-11-07 21:38:42,TCP,,49200,,443,66
2025-11-07 21:38:42,IPv6,,0,,0,74
2025-11-07 21:38:42,IPv6,,0,,0,74
2025-11-07 21:38:42,IPv6,,0,,0,86
2025-11-07 21:38:42,IPv6,,0,,0,86
2025-11-07 21:38:42,IPv6,,0,,0,86
2025-11-07 21:38:42,TCP,,65457,,4070,77
2025-11-07 21:38:42,IPv6,,0,,0,875
2025-11-07 21:38:42,IPv6,,0,,0,139
2025-11-07 21:38:42,IPv6,,0,,0,83
2025-11-07 21:38:42,IPv6,,0,,0,97
2025-11-07 21:38:42,TCP,,4070,,65457,77
2025-11-07 21:38:42,TCP,,65457,,4070,66
2025-11-07 21:38:42,IPv6,,0,,0,86
2025-11-07 21:38:42,IPv6,,0,,0,118
2025-11-07 21:38:43,TCP,,443,,64755,177
2025-11-07 21:38:43,TCP,,64755,,443,66
2025-11-07 21:38:43,TCP,,64755,,443,216
2025-11-07 21:38:43,TCP,,49203,,443,78
2025-11-07 21:38:43,TCP,,64755,,443,216
2025-11-07 21:38:43,IPv6,,0,,0,118
2025-11-07 21:38:43,TCP,,443,,64755,177
2025-11-07 21:38:43,TCP,,64755,,443,78
2025-11-07 21:38:43,TCP,,443,,64755,66
2025-11-07 21:38:43,TCP,,443,,64755,78
2025-11-07 21:38:43,IPv6,,0,,0,86
2025-11-07 21:38:43,IPv6,,0,,0,114
2025-11-07 21:38:43,IPv6,,0,,0,86
2025-11-07 21:38:43,TCP,,443,,49203,74
2025-11-07 21:38:43,TCP,,49203,,443,66
2025-11-07 21:38:43,TCP,,49203,,443,1494
2025-11-07 21:38:43,TCP,,49203,,443,475
2025-11-07 21:38:43,TCP,,443,,49203,66
2025-11-07 21:38:43,TCP,,443,,49203,165
2025-11-07 21:38:43,TCP,,49203,,443,66
2025-11-07 21:38:43,TCP,,49203,,443,749
2025-11-07 21:38:43,TCP,,443,,49203,1514
2025-11-07 21:38:43,TCP,,443,,49203,1514
2025-11-07 21:38:43,TCP,,443,,49203,1514
2025-11-07 21:38:43,TCP,,443,,49203,1514
2025-11-07 21:38:43,TCP,,443,,49203,639
2025-11-07 21:38:43,TCP,,49203,,443,66
2025-11-07 21:38:43,TCP,,49203,,443,66
2025-11-07 21:38:43,TCP,,49203,,443,140
2025-11-07 21:38:43,TCP,,49203,,443,158
2025-11-07 21:38:43,TCP,,49203,,443,560
2025-11-07 21:38:43,TCP,,49203,,443,1494
2025-11-07 21:38:43,TCP,,49203,,443,1494
2025-11-07 21:38:43,TCP,,49203,,443,1494
2025-11-07 21:38:43,TCP,,49203,,443,1494
2025-11-07 21:38:43,TCP,,49203,,443,600
2025-11-07 21:38:43,IPv6,,0,,0,74
2025-11-07 21:38:43,IPv6,,0,,0,74
2025-11-07 21:38:43,TCP,,443,,64770,177
2025-11-07 21:38:43,TCP,,64770,,443,66
2025-11-07 21:38:43,TCP,,64770,,443,216
2025-11-07 21:38:43,TCP,,443,,64770,66
2025-11-07 21:38:43,TCP,,443,,49203,66
2025-11-07 21:38:43,TCP,,443,,49203,66
2025-11-07 21:38:43,TCP,,443,,49203,66
2025-11-07 21:38:43,TCP,,443,,49203,66
2025-11-07 21:38:43,TCP,,443,,49203,169
2025-11-07 21:38:43,TCP,,443,,49203,128
2025-11-07 21:38:43,TCP,,49203,,443,66
2025-11-07 21:38:43,TCP,,49203,,443,97
2025-11-07 21:38:43,IPv6,,0,,0,86
2025-11-07 21:38:43,IPv6,,0,,0,86
2025-11-07 21:38:43,TCP,,443,,49203,378
2025-11-07 21:38:43,TCP,,49203,,443,66
2025-11-07 21:38:43,TCP,,443,,49203,66
2025-11-07 21:38:44,UDP,,5353,,5353,115
2025-11-07 21:38:44,IPv6,,0,,0,135
2025-11-07 21:38:44,UDP,,5353,,5353,474
2025-11-07 21:38:44,IPv6,,0,,0,494
2025-11-07 21:38:44,IPv6,,0,,0,74
2025-11-07 21:38:44,IPv6,,0,,0,74
2025-11-07 21:38:44,IPv6,,0,,0,86
2025-11-07 21:38:44,IPv6,,0,,0,86
2025-11-07 21:38:45,TCP,,65455,,8009,176
2025-11-07 21:38:45,TCP,,8009,,65455,176
2025-11-07 21:38:45,TCP,,65455,,8009,66
2025-11-07 21:38:45,Other,,0,,0,60
2025-11-07 21:38:45,IPv6,,0,,0,74
2025-11-07 21:38:45,IPv6,,0,,0,86
2025-11-07 21:38:45,IPv6,,0,,0,74
2025-11-07 21:38:45,IPv6,,0,,0,86
2025-11-07 21:38:46,TCP,,443,,64755,93
2025-11-07 21:38:46,TCP,,64755,,443,66
2025-11-07 21:38:46,TCP,,64755,,443,97
2025-11-07 21:38:46,TCP,,443,,64755,66
2025-11-07 21:38:46,TCP,,49203,,443,180
2025-11-07 21:38:46,TCP,,49203,,443,1494
2025-11-07 21:38:46,TCP,,49203,,443,1494
2025-11-07 21:38:46,TCP,,49203,,443,1494
2025-11-07 21:38:46,TCP,,49203,,443,1494
2025-11-07 21:38:46,TCP,,49203,,443,600
2025-11-07 21:38:46,TCP,,443,,49203,66
2025-11-07 21:38:46,TCP,,443,,49203,66
2025-11-07 21:38:46,TCP,,443,,49203,66
2025-11-07 21:38:46,TCP,,443,,49203,164
2025-11-07 21:38:46,TCP,,49203,,443,66
2025-11-07 21:38:46,Other,,0,,0,60
2025-11-07 21:38:46,TCP,,65105,,443,187
2025-11-07 21:38:46,TCP,,443,,65105,66
2025-11-07 21:38:46,IPv6,,0,,0,74
2025-11-07 21:38:46,TCP,,443,,65105,100
2025-11-07 21:38:46,TCP,,65105,,443,66
2025-11-07 21:38:47,IPv6,,0,,0,74
2025-11-07 21:38:47,IPv6,,0,,0,86
2025-11-07 21:38:47,IPv6,,0,,0,86
2025-11-07 21:38:47,TCP,,49203,,443,66
2025-11-07 21:38:47,TCP,,443,,49203,66
2025-11-07 21:38:47,TCP,,49203,,443,66
2025-11-07 21:38:48,IPv6,,0,,0,74
2025-11-07 21:38:48,IPv6,,0,,0,86
2025-11-07 21:38:48,IPv6,,0,,0,74
2025-11-07 21:38:48,IPv6,,0,,0,86
2025-11-07 21:38:48,IPv6,,0,,0,100
2025-11-07 21:38:48,IPv6,,0,,0,100
2025-11-07 21:38:48,IPv6,,0,,0,100
2025-11-07 21:38:48,IPv6,,0,,0,173
2025-11-07 21:38:48,IPv6,,0,,0,132
2025-11-07 21:38:48,IPv6,,0,,0,156
2025-11-07 21:38:48,IPv6,,0,,0,1292
2025-11-07 21:38:48,IPv6,,0,,0,1292
2025-11-07 21:38:48,IPv6,,0,,0,142
2025-11-07 21:38:48,IPv6,,0,,0,1262
2025-11-07 21:38:48,IPv6,,0,,0,1262
2025-11-07 21:38:48,IPv6,,0,,0,1262
2025-11-07 21:38:48,IPv6,,0,,0,86
2025-11-07 21:38:48,IPv6,,0,,0,86
2025-11-07 21:38:48,IPv6,,0,,0,111
2025-11-07 21:38:48,IPv6,,0,,0,1292
2025-11-07 21:38:48,IPv6,,0,,0,105
2025-11-07 21:38:48,IPv6,,0,,0,109
2025-11-07 21:38:48,IPv6,,0,,0,1292
2025-11-07 21:38:48,IPv6,,0,,0,1292
2025-11-07 21:38:48,IPv6,,0,,0,1292
2025-11-07 21:38:48,IPv6,,0,,0,1292
2025-11-07 21:38:48,IPv6,,0,,0,1292
2025-11-07 21:38:48,IPv6,,0,,0,494
2025-11-07 21:38:48,IPv6,,0,,0,404
2025-11-07 21:38:48,IPv6,,0,,0,84
2025-11-07 21:38:48,IPv6,,0,,0,90
2025-11-07 21:38:48,IPv6,,0,,0,85
2025-11-07 21:38:48,IPv6,,0,,0,85
2025-11-07 21:38:48,IPv6,,0,,0,105
2025-11-07 21:38:48,IPv6,,0,,0,91
2025-11-07 21:38:49,IPv6,,0,,0,88
2025-11-07 21:38:49,TCP,,49204,,443,78
2025-11-07 21:38:49,TCP,,443,,49204,74
2025-11-07 21:38:49,TCP,,49204,,443,66
2025-11-07 21:38:49,TCP,,49204,,443,1494
2025-11-07 21:38:49,TCP,,49204,,443,475
2025-11-07 21:38:49,TCP,,443,,49204,66
2025-11-07 21:38:49,TCP,,443,,49204,165
2025-11-07 21:38:49,TCP,,49204,,443,66
2025-11-07 21:38:49,TCP,,49204,,443,749
2025-11-07 21:38:49,IPv6,,0,,0,106
2025-11-07 21:38:49,IPv6,,0,,0,106
2025-11-07 21:38:49,IPv6,,0,,0,106
2025-11-07 21:38:49,TCP,,443,,49204,1514
2025-11-07 21:38:49,TCP,,443,,49204,1514
2025-11-07 21:38:49,TCP,,443,,49204,1514
2025-11-07 21:38:49,TCP,,443,,49204,1514
2025-11-07 21:38:49,TCP,,443,,49204,639
2025-11-07 21:38:49,IPv6,,0,,0,218
2025-11-07 21:38:49,IPv6,,0,,0,170
2025-11-07 21:38:49,IPv6,,0,,0,154
2025-11-07 21:38:49,TCP,,49204,,443,66
2025-11-07 21:38:49,TCP,,49204,,443,66
2025-11-07 21:38:49,TCP,,49204,,443,140
2025-11-07 21:38:49,TCP,,49204,,443,158
2025-11-07 21:38:49,TCP,,49204,,443,560
2025-11-07 21:38:49,TCP,,49204,,443,1494
2025-11-07 21:38:49,TCP,,49204,,443,1494
2025-11-07 21:38:49,TCP,,49204,,443,1384
2025-11-07 21:38:49,IPv6,,0,,0,74
2025-11-07 21:38:49,IPv6,,0,,0,74
2025-11-07 21:38:49,IPv6,,0,,0,1412
2025-11-07 21:38:49,IPv6,,0,,0,169
2025-11-07 21:38:49,TCP,,443,,49204,169
2025-11-07 21:38:49,TCP,,443,,49204,128
2025-11-07 21:38:49,TCP,,443,,49204,66
2025-11-07 21:38:49,TCP,,443,,49204,66
2025-11-07 21:38:49,TCP,,443,,49204,97
2025-11-07 21:38:49,TCP,,49204,,443,66
2025-11-07 21:38:49,TCP,,49204,,443,66
2025-11-07 21:38:49,TCP,,49204,,443,66
2025-11-07 21:38:49,TCP,,49204,,443,66
2025-11-07 21:38:49,TCP,,49204,,443,97
2025-11-07 21:38:49,IPv6,,0,,0,1412
2025-11-07 21:38:49,IPv6,,0,,0,86
2025-11-07 21:38:49,IPv6,,0,,0,86
2025-11-07 21:38:49,IPv6,,0,,0,1262
2025-11-07 21:38:49,IPv6,,0,,0,1262
2025-11-07 21:38:49,IPv6,,0,,0,842
2025-11-07 21:38:49,IPv6,,0,,0,1412
2025-11-07 21:38:49,IPv6,,0,,0,121
2025-11-07 21:38:49,IPv6,,0,,0,155
2025-11-07 21:38:49,IPv6,,0,,0,623
2025-11-07 21:38:49,IPv6,,0,,0,560
2025-11-07 21:38:49,TCP,,443,,49204,347
2025-11-07 21:38:49,TCP,,443,,49204,66
2025-11-07 21:38:49,TCP,,443,,49204,66
2025-11-07 21:38:49,TCP,,443,,49204,66
2025-11-07 21:38:49,TCP,,443,,49204,66
2025-11-07 21:38:49,IPv6,,0,,0,489
2025-11-07 21:38:49,IPv6,,0,,0,119
2025-11-07 21:38:49,IPv6,,0,,0,94
2025-11-07 21:38:49,IPv6,,0,,0,94
2025-11-07 21:38:49,TCP,,49204,,443,66
2025-11-07 21:38:49,IPv6,,0,,0,105
2025-11-07 21:38:49,IPv6,,0,,0,124
2025-11-07 21:38:49,IPv6,,0,,0,105
2025-11-07 21:38:49,IPv6,,0,,0,684
2025-11-07 21:38:49,IPv6,,0,,0,105
2025-11-07 21:38:49,IPv6,,0,,0,98
2025-11-07 21:38:49,IPv6,,0,,0,98
2025-11-07 21:38:49,IPv6,,0,,0,1412
2025-11-07 21:38:49,IPv6,,0,,0,294
2025-11-07 21:38:49,IPv6,,0,,0,210
2025-11-07 21:38:49,IPv6,,0,,0,1262
2025-11-07 21:38:49,IPv6,,0,,0,176
2025-11-07 21:38:49,IPv6,,0,,0,1412
2025-11-07 21:38:49,IPv6,,0,,0,783
2025-11-07 21:38:49,IPv6,,0,,0,837
